Tag,TextLength,Punctuation,NegativeKeywordRatio,PositiveClassCount,RelativeTagDepth,SimilarAncestorRatio,TextToTagRatio,PreviousClassification,Position,AncestorTags,Output
li,3,0,0,0,-1,0.875,0.375,False,0.1050791,327680,False
a,10,0,0,0,1,0.875,1.111111,False,0.1050996,327680,False
li,3,0,0,0,-1,0.875,0.375,False,0.105111,327680,False
a,17,0,0,0,1,0.875,1.888889,False,0.1051372,327680,False
li,3,0,0,0,-1,0.875,0.375,False,0.1051544,327680,False
a,18,0,0,0,1,0.875,2,False,0.1051782,327680,False
li,3,0,0,0,-1,0.875,0.375,False,0.1051962,327680,False
a,14,0,0,0,1,0.875,1.555556,False,0.1052191,327680,False
li,3,0,0,0,-1,0.875,0.375,False,0.1052338,327680,False
a,9,0,0,0,1,0.875,1,False,0.1053165,327680,False
li,3,0,0,0,-1,0.875,0.375,False,0.1053271,327680,False
a,9,0,0,0,1,0.875,1,False,0.1054123,327680,False
p,42,2,0,0,-1,0.5555556,5.25,False,0.1060761,327688,False
title,56,3,0,0,4,0,14,False,0.004216163,1077936128,False
a,7,0,0,0,11,0.1818182,0.4666667,False,0.8461317,2293760,False
a,4,0,1,0,0,1,0.2666667,False,0.8464469,2293760,False
a,5,0,0,0,0,1,0.3333333,False,0.8467506,2293760,False
a,7,0,0,0,0,1,0.4666667,False,0.8470616,2293760,False
a,12,0,0,0,0,1,0.8,False,0.8473906,2293760,False
a,6,0,0,0,0,1,0.4,False,0.8477115,2293760,False
span,7,0,0,0,-1,0.5,0.5,False,0.8481739,2162688,False
a,4,2,0,0,2,0.5555556,0.25,False,0.8489491,2162688,False
a,13,0,0,0,0,1,0.8125,False,0.8492912,2162688,False
a,6,0,0,0,0,1,0.375,False,0.8496284,2162688,False
a,7,0,0,0,0,1,0.4375,False,0.8499649,2162688,False
a,7,0,0,0,-1,0.8888889,0.4666667,False,0.8515593,2293760,False
a,4,0,1,0,0,1,0.2666667,False,0.8518785,2293760,False
a,5,0,0,0,0,1,0.3333333,False,0.8521863,2293760,False
a,7,0,0,0,0,1,0.4666667,False,0.8525014,2293760,False
a,12,0,0,0,0,1,0.8,False,0.8528346,2293760,False
a,6,0,0,0,0,1,0.4,False,0.8531595,2293760,False
div,6,0,0,0,-1,0.4545455,0.4285714,False,0.8535483,35717120,False
span,7,0,0,0,0,0.625,0.5,False,0.8545911,2162688,False
a,4,2,0,0,2,0.5555556,0.25,False,0.8553662,2162688,False
a,13,0,0,0,0,1,0.8125,False,0.8557084,2162688,False
a,6,0,0,0,0,1,0.375,False,0.8560456,2162688,False
a,7,0,0,0,0,1,0.4375,False,0.856382,2162688,False
a,7,0,0,0,0,0.8888889,0.4375,False,0.8585249,2293760,False
a,10,0,0,0,2,1,0.5555556,False,0.8588588,2293760,False
a,6,0,0,0,0,1,0.3333333,False,0.859138,2293760,False
a,11,1,0,0,0,1,0.6111111,False,0.859426,2293760,False
a,13,0,0,0,0,1,0.7222222,False,0.8597207,2293760,False
a,12,0,0,0,0,1,0.6666667,False,0.8600211,2293760,False
a,13,0,0,0,0,1,0.7222222,False,0.8603272,2293760,False
a,18,0,0,0,0,1,1,False,0.8606424,2293760,False
a,9,0,0,0,0,1,0.5,False,0.8609214,2293760,False
a,11,0,0,0,0,1,0.6111111,False,0.8612161,2293760,False
a,15,0,0,0,0,1,0.8333333,False,0.8615124,2293760,False
a,17,0,0,0,0,1,0.9444444,False,0.8618169,2293760,False
a,23,0,0,0,0,1,1.277778,False,0.862137,2293760,False
a,7,0,0,0,0,1,0.3888889,False,0.8624153,2293760,False
a,6,0,1,0,0,1,0.3333333,False,0.862678,2293760,False
a,4,0,1,0,-2,1,0.25,False,0.863003,2293760,False
a,8,0,0,0,2,1,0.4444444,False,0.8633197,2293760,False
a,6,0,0,0,0,1,0.3333333,False,0.8635874,2293760,False
a,14,0,0,0,0,1,0.7777778,False,0.8638714,2293760,False
a,8,0,0,0,0,1,0.4444444,False,0.8641489,2293760,False
a,16,0,0,0,0,1,0.8888889,False,0.8644411,2293760,False
a,16,0,0,0,0,1,0.8888889,False,0.8647398,2293760,False
a,17,0,0,0,0,1,0.9444444,False,0.865041,2293760,False
a,10,0,0,0,0,1,0.5555556,False,0.8653259,2293760,False
a,5,0,0,0,-2,1,0.3125,False,0.8656451,2293760,False
a,16,0,0,0,2,1,0.8888889,False,0.8659758,2293760,False
a,7,0,0,0,-2,1,0.4375,False,0.8663065,2293760,False
a,10,0,0,0,2,1,0.5555556,False,0.8666331,2293760,False
a,11,0,0,0,0,1,0.6111111,False,0.8669171,2293760,False
a,12,0,0,0,0,1,0.6666667,False,0.8672044,2293760,False
a,4,0,0,0,0,1,0.2222222,False,0.8674663,2293760,False
a,5,0,0,0,0,1,0.2777778,False,0.8677241,2293760,False
a,12,0,0,0,0,1,0.6666667,False,0.8680065,2293760,False
a,13,0,0,0,0,1,0.7222222,False,0.8682938,2293760,False
a,12,0,0,0,-2,1,0.75,False,0.8686458,2293760,False
a,12,0,0,0,0,1,0.75,False,0.869037,2293760,False
a,6,0,0,0,0,1,0.375,False,0.869416,2293760,False
a,13,0,0,0,0,1,0.8125,False,0.8698204,2293760,False
a,11,0,0,0,2,1,0.6111111,False,0.8701494,2293760,False
a,5,0,0,0,0,1,0.2777778,False,0.8704203,2293760,False
a,5,0,0,0,0,1,0.2777778,False,0.8706871,2293760,False
a,16,0,0,0,0,1,0.8888889,False,0.8709704,2293760,False
a,20,0,0,0,0,1,1.111111,False,0.8712798,2293760,False
a,11,0,0,0,0,1,0.6111111,False,0.8715711,2293760,False
span,4,0,1,0,-2,0.8,0.25,False,0.8718339,2293760,False
a,18,0,0,0,2,0.8,1,False,0.8721613,2293760,False
a,8,0,0,0,0,1,0.4444444,False,0.8724281,2293760,False
a,11,0,0,0,0,1,0.6111111,False,0.8726966,2293760,False
a,2,0,0,0,-3,1,0.1333333,False,0.8731983,2293760,False
a,5,0,0,0,0,1,0.3333333,False,0.8734775,2293760,False
a,8,0,0,0,0,1,0.5333334,False,0.8737689,2293760,False
a,8,0,1,0,0,1,0.5333334,False,0.8740627,2293760,False
a,7,0,0,0,0,1,0.4666667,False,0.8743549,2293760,False
a,6,0,1,0,0,1,0.4,False,0.8746414,2293760,False
a,13,0,0,0,0,1,0.8666667,False,0.87495,2293760,False
a,4,0,1,0,0,1,0.2666667,False,0.8752422,2293760,False
a,5,0,0,0,0,1,0.3333333,False,0.8755229,2293760,False
a,6,0,0,0,0,1,0.4,False,0.8758078,2293760,False
a,6,0,0,0,0,1,0.4,False,0.8761098,2293760,False
a,6,0,0,0,0,1,0.4,False,0.8763955,2293760,False
a,7,0,0,0,0,1,0.4666667,False,0.8766918,2293760,False
a,4,0,1,0,0,1,0.2666667,False,0.8769717,2293760,False
span,11,0,0,0,-2,0.5,0.8461539,False,0.8773139,2162688,False
span,8,0,1,0,0,1,0.6153846,False,0.8773294,2162688,False
h1,50,2,0,0,-6,0.5,7.142857,False,0.9195958,65600,False
strong,14,0,0,0,4,0.5555556,1.272727,False,0.9197751,66120,False
span,9,1,0,0,-1,0.875,0.9,False,0.9197938,65608,False
p,42,2,0,0,-1,0.8571429,4.666667,False,0.9198536,65608,False
p,89,2,0,0,1,1,8.9,False,0.9200697,65608,False
span,8,0,0,0,8,0.625,0.4444444,False,0.9237456,65600,False
span,260,5,0,0,-1,1,15.29412,False,0.9238758,65600,False
div,12,0,0,0,0,0.8571429,0.7058824,False,0.9241901,65600,False
div,7,0,0,0,0,1,0.4117647,False,0.9242343,65600,False
span,8,0,0,0,1,0.8571429,0.4444444,False,0.9260015,65600,False
span,311,9,0,0,-1,1,18.29412,False,0.9261316,65600,False
div,12,0,0,0,0,0.8571429,0.7058824,False,0.9264877,65600,False
div,7,0,0,0,0,1,0.4117647,False,0.9265319,65600,False
span,8,0,0,0,1,0.8571429,0.4444444,False,0.9283842,65600,False
span,335,3,0,0,-1,1,19.70588,False,0.9285143,65600,False
div,12,0,0,0,0,0.8571429,0.7058824,False,0.92889,65600,False
div,7,0,0,0,0,1,0.4117647,False,0.9289342,65600,False
span,8,0,0,0,1,0.8571429,0.4444444,False,0.9308553,65600,False
span,397,7,0,0,-1,1,23.35294,False,0.9309854,65600,False
div,12,0,0,0,0,0.8571429,0.7058824,False,0.9314119,65600,False
div,7,0,0,0,0,1,0.4117647,False,0.931456,65600,False
span,8,0,0,0,1,0.8571429,0.4444444,False,0.9332314,65600,False
span,312,6,0,0,-1,1,18.35294,False,0.9333615,65600,False
div,12,0,0,0,0,0.8571429,0.7058824,False,0.9337184,65600,False
div,7,0,0,0,0,1,0.4117647,False,0.9337626,65600,False
h3,16,0,0,0,-2,0.8571429,1.066667,False,0.9351664,65600,True
li,108,2,0,0,1,0.6666667,6.75,True,0.9352687,65600,True
li,114,1,0,0,0,1,7.125,True,0.9354152,65600,True
li,113,2,0,0,0,1,7.0625,True,0.9355666,65600,True
li,105,0,0,0,0,1,6.5625,True,0.9357172,65600,True
strong,20,0,0,0,0,0.5,1.25,True,0.9360185,66152,True
q,103,1,0,0,-2,0.8,7.357143,True,0.9360455,65640,True
cite,6,2,0,0,0,0.7777778,0.4285714,True,0.9362509,65608,True
p,203,4,0,0,-1,0.875,15.61539,True,0.9362615,65608,True
div,180,2,0,0,-1,0.8571429,15,True,0.9364703,65600,True
div,74,2,0,0,0,1,6.166667,True,0.9366569,65600,True
strong,23,0,0,0,1,0.8571429,1.769231,True,0.9372814,66112,True
div,238,3,0,0,-1,0.8571429,19.83333,True,0.9373387,65600,True
div,9,0,0,0,2,1,0.6428571,True,0.937662,65600,False
div,127,3,0,0,-1,1,9.769231,False,0.9377357,65600,True
div,121,3,0,0,0,1,9.307693,True,0.9378707,65600,True
div,279,7,0,0,0,1,21.46154,True,0.9380009,65600,True
div,264,7,0,0,0,1,20.30769,True,0.938447,65600,True
strong,19,0,0,0,1,0.8571429,1.357143,True,0.9387007,66112,True
div,177,2,0,0,-1,0.8571429,13.61539,True,0.9387547,65600,True
div,125,3,0,0,0,1,9.615385,True,0.9389307,65600,True
div,203,2,0,0,0,1,15.61539,True,0.9390641,65600,True
div,218,5,0,0,0,1,16.76923,True,0.9392614,65600,True
div,89,5,0,0,0,1,6.846154,True,0.9394709,65600,True
strong,15,0,0,0,1,0.8571429,1.071429,True,0.9395815,66112,True
div,101,1,0,0,-1,0.8571429,7.769231,True,0.9396322,65600,True
div,293,4,0,0,0,1,22.53846,True,0.939746,65600,True
div,204,4,0,0,0,1,15.69231,True,0.9400169,65600,True
div,168,2,0,0,0,1,12.92308,True,0.9402149,65600,True
div,286,5,0,0,0,1,22,True,0.9403836,65600,True
div,176,3,0,0,0,1,13.53846,True,0.9406488,65600,True
div,254,7,0,0,0,1,19.53846,True,0.9408239,65600,True
strong,18,0,0,0,1,0.8571429,1.285714,True,0.9410695,66112,True
div,153,6,0,0,-1,0.8571429,11.76923,True,0.9411227,65600,True
div,195,2,0,0,0,1,15,True,0.9412791,65600,True
div,221,11,0,0,0,1,17,True,0.9414697,65600,True
div,234,3,0,0,0,1,18,True,0.9416817,65600,True
div,269,8,0,0,0,1,20.69231,True,0.9419044,65600,True
div,71,4,0,0,0,1,5.461538,True,0.9421557,65600,True
div,61,3,0,0,0,1,4.692307,True,0.9422449,65600,True
div,14,0,0,0,0,1,1.076923,True,0.9423259,65600,True
em,22,0,0,0,1,0.8571429,1.571429,True,0.9423406,65604,True
a,38,0,0,0,0,0.75,2.714286,True,0.9424724,65600,False
a,52,1,0,0,0,1,3.714286,False,0.9428285,65600,False
a,42,1,0,0,0,1,3,False,0.9429881,65600,False
h2,23,0,0,0,1,0.7777778,1.533333,False,0.9512837,65600,False
span,39,0,0,0,5,0.6666667,1.95,False,0.9525066,65600,False
span,50,0,0,0,0,1,2.5,False,0.9539251,65600,False
span,48,0,0,0,0,1,2.4,False,0.9552666,65600,False
span,52,0,0,0,0,1,2.6,False,0.9566867,65600,False
span,46,0,0,0,0,1,2.3,False,0.9580201,65600,False
a,19,0,0,0,-10,0.5454546,1.9,False,0.9600427,65600,False
div,6,0,0,0,1,0.4444444,0.5454546,False,0.9608235,33882112,False
a,2,0,0,0,2,0.4545455,0.1538462,False,0.9619882,458752,False
a,15,0,0,0,2,1,1,False,0.9623116,458752,False
a,20,0,0,0,0,1,1.333333,False,0.9626103,458752,False
a,15,0,0,0,0,1,1,False,0.9628976,458752,False
a,15,0,0,0,0,1,1,False,0.9631751,458752,False
a,5,0,0,0,-2,1,0.3846154,False,0.9634624,458752,False
a,6,0,0,0,2,1,0.4,False,0.9637529,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9640018,458752,False
a,4,0,0,0,0,1,0.2666667,False,0.9642424,458752,False
a,9,0,0,0,0,1,0.6,False,0.9644921,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.964736,458752,False
a,6,0,0,0,0,1,0.4,False,0.9649791,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9652206,458752,False
a,11,0,0,0,0,1,0.7333333,False,0.9654751,458752,False
a,14,0,0,0,0,1,0.9333333,False,0.9657231,458752,False
a,8,0,0,0,-2,1,0.6153846,False,0.9660194,458752,False
a,2,0,0,0,2,1,0.1333333,False,0.9663419,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9666128,458752,False
a,6,0,0,0,0,1,0.4,False,0.9668887,458752,False
a,11,0,0,0,0,1,0.7333333,False,0.9671661,458752,False
a,4,0,0,0,0,1,0.2666667,False,0.967442,458752,False
a,14,0,0,0,0,1,0.9333333,False,0.9677031,458752,False
a,8,0,1,0,-2,1,0.6153846,False,0.9679994,458752,False
a,7,0,0,0,2,1,0.4666667,False,0.968317,458752,False
a,4,0,1,0,0,1,0.2666667,False,0.9685642,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9688113,458752,False
a,7,0,0,0,0,1,0.4666667,False,0.9690643,458752,False
a,12,0,0,0,0,1,0.8,False,0.9693311,458752,False
a,6,0,0,0,0,1,0.4,False,0.9695947,458752,False
a,7,0,0,0,-2,1,0.5384616,False,0.9698828,458752,False
a,16,1,0,0,2,1,1.066667,False,0.9702135,458752,False
a,17,0,0,0,0,1,1.133333,False,0.970513,458752,False
a,6,0,1,0,-2,1,0.4615385,False,0.9708053,458752,False
a,4,0,0,0,2,1,0.2666667,False,0.9711089,458752,False
a,7,0,0,0,0,1,0.4666667,False,0.9713749,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9716377,458752,False
a,9,0,0,0,0,1,0.6,False,0.9719037,458752,False
a,11,0,0,0,0,1,0.7333333,False,0.9721755,458752,False
a,13,0,0,0,-2,1,1,False,0.9724857,458752,False
a,5,0,0,0,2,1,0.3333333,False,0.9727967,458752,False
a,6,0,0,0,0,1,0.4,False,0.9730512,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9733067,458752,False
a,7,0,0,0,0,1,0.4666667,False,0.9735637,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9738133,458752,False
a,4,0,1,0,-2,1,0.3076923,False,0.9740965,458752,False
a,8,0,0,0,2,1,0.5333334,False,0.9744026,458752,False
a,6,0,0,0,0,1,0.4,False,0.9746596,458752,False
a,14,0,0,0,0,1,0.9333333,False,0.974933,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9751999,458752,False
a,16,0,0,0,0,1,1.066667,False,0.9754815,458752,False
a,17,0,0,0,0,1,1.133333,False,0.975772,458752,False
a,5,0,0,0,-2,1,0.3846154,False,0.9760609,458752,False
a,4,0,0,0,2,1,0.2666667,False,0.9763515,458752,False
a,6,0,0,0,0,1,0.4,False,0.9765987,458752,False
a,7,0,0,0,0,1,0.4666667,False,0.97685,458752,False
a,12,0,0,0,0,1,0.8,False,0.9771144,458752,False
a,6,0,0,0,0,1,0.4,False,0.9773681,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9776145,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9778666,458752,False
a,6,0,0,0,-2,1,0.4615385,False,0.9781489,458752,False
a,12,0,0,0,2,1,0.8,False,0.9784608,458752,False
a,12,0,0,0,0,1,0.8,False,0.9787366,458752,False
a,4,0,0,0,0,1,0.2666667,False,0.9789863,458752,False
a,4,0,0,0,0,1,0.2666667,False,0.9792294,458752,False
a,6,0,0,0,0,1,0.4,False,0.9794831,458752,False
a,6,0,0,0,-2,1,0.4615385,False,0.9797827,458752,False
a,12,0,0,0,2,1,0.8,False,0.9800946,458752,False
a,16,0,0,0,0,1,1.066667,False,0.9803884,458752,False
a,10,0,0,0,0,1,0.6666667,False,0.9806594,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9809237,458752,False
a,6,0,0,0,0,1,0.4,False,0.9812028,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9814737,458752,False
a,6,0,0,0,-2,1,0.4615385,False,0.9817586,458752,False
a,8,0,0,0,2,1,0.5333334,False,0.9820566,458752,False
a,15,0,0,0,0,1,1,False,0.9823316,458752,False
a,9,0,0,0,0,1,0.6,False,0.9826115,458752,False
a,3,0,0,0,0,1,0.2,False,0.9828636,458752,False
a,11,0,0,0,0,1,0.7333333,False,0.9831206,458752,False
a,12,1,0,0,0,1,0.8,False,0.9833882,458752,False
a,5,0,0,0,0,1,0.3333333,False,0.9836297,458752,False
a,7,0,0,0,-2,1,0.5384616,False,0.9839228,458752,False
a,15,0,0,0,2,1,1,False,0.9842379,458752,False
a,7,0,0,0,0,1,0.4666667,False,0.9845227,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.9848035,458752,False
a,7,0,0,0,0,1,0.4666667,False,0.9850826,458752,False
a,9,0,0,0,0,1,0.6,False,0.9853658,458752,False
a,9,0,0,0,0,1,0.6,False,0.9856793,458752,False
a,4,0,1,0,-2,1,0.3076923,False,0.9859584,458752,False
a,6,0,0,0,2,1,0.4,False,0.9862555,458752,False
a,8,0,0,0,0,1,0.5333334,False,0.986515,458752,False
a,14,0,0,0,0,1,0.9333333,False,0.9867908,458752,False
a,12,0,0,0,0,1,0.8,False,0.9870569,458752,False
a,14,0,0,0,0,1,0.9333333,False,0.9873335,458752,False
a,15,0,0,0,0,1,1,False,0.9876053,458752,False
a,12,0,0,0,0,1,0.8,False,0.9879056,458752,False
span,11,0,0,0,-3,0.5,0.9166667,False,0.9922356,327680,False
span,8,0,1,0,0,1,0.6666667,False,0.9922512,327680,False
div,940,21,0,0,-3,0.8333333,104.4444,False,0.9948409,327680,False
a,12,0,0,0,4,0.5555556,0.9230769,False,0.9960728,458752,False
a,14,0,0,0,0,1,1.076923,False,0.9963748,458752,False
a,18,0,0,0,0,1,1.384615,False,0.9966956,458752,False
a,9,0,0,0,0,1,0.6923077,False,0.9969846,458752,False
a,8,0,0,0,0,1,0.6153846,False,0.9972678,458752,False
a,16,0,0,0,0,1,1.230769,False,0.997569,458752,False
a,9,0,0,0,0,1,0.6923077,False,0.9978678,458752,False
a,11,0,0,0,0,1,0.8461539,False,0.9981633,458752,False
a,11,0,0,0,0,1,0.8461539,False,0.9984604,458752,False
a,15,0,0,0,0,1,1.153846,False,0.9987665,458752,False
a,13,0,0,0,0,1,1,False,0.9990808,458752,False
a,7,0,0,0,0,1,0.5384616,False,0.9993861,458752,False
span,2,0,0,0,-3,0.5,0.2,False,0.9995842,327680,False
span,4,0,0,0,0,1,0.4,False,0.9995924,327680,False
span,20,1,0,0,0,1,2,False,0.9996022,327680,False
a,32,2,0,0,0,0.7142857,3.2,False,0.9998125,327680,False
span,20,1,0,0,0,0.7142857,2,False,0.9998985,327680,False
span,39,1,0,0,0,1,3.9,False,1,327680,False
title,46,0,0,0,4,0,11.5,False,0.0003765162,1077936128,False
a,10,0,0,0,3,0.25,1.428571,False,0.02000365,65536,False
a,24,0,0,0,2,0.625,2.666667,False,0.0203507,2162688,False
span,45,0,0,0,-1,0.8571429,5.625,False,0.02040554,2162688,False
a,35,1,0,0,3,0.7142857,3.181818,False,0.02068138,2162688,False
span,4,0,0,0,-2,0.5555556,0.4444444,False,0.02134356,196608,False
h3,9,0,0,0,-1,0.6666667,1.125,False,0.0213632,196608,False
a,11,0,0,0,2,0.6,1.1,False,0.02153345,196608,False
a,4,0,0,0,0,1,0.4,False,0.02169388,196608,False
a,6,0,0,0,0,1,0.6,False,0.0218183,196608,False
a,21,2,0,0,2,1,1.75,False,0.02199018,196608,False
a,15,0,0,0,0,1,1.25,False,0.0221768,196608,False
a,29,0,0,0,0,1,2.416667,False,0.02235197,196608,False
a,10,2,0,0,0,1,0.8333333,False,0.02254022,196608,False
a,4,0,0,0,0,1,0.3333333,False,0.0227162,196608,False
a,5,0,0,0,0,1,0.4166667,False,0.02286517,196608,False
a,25,0,0,0,0,1,2.083333,False,0.02302806,196608,False
a,19,0,0,0,0,1,1.583333,False,0.02321304,196608,False
a,15,0,0,0,0,1,1.25,False,0.02338984,196608,False
a,20,0,0,0,0,1,1.666667,False,0.02355354,196608,False
a,21,3,0,0,0,1,1.75,False,0.02373116,196608,False
a,9,2,0,0,0,1,0.75,False,0.0239055,196608,False
a,14,2,0,0,0,1,1.166667,False,0.02407248,196608,False
a,14,0,0,0,0,1,1.166667,False,0.02423782,196608,False
a,10,0,0,0,0,1,0.8333333,False,0.02440725,196608,False
a,11,0,0,0,0,1,0.9166667,False,0.02456686,196608,False
a,7,0,0,0,0,1,0.5833333,False,0.02472402,196608,False
a,6,0,0,0,-2,1,0.6,False,0.0248779,196608,False
a,3,0,0,0,0,1,0.3,False,0.02501705,196608,False
a,5,0,0,0,0,1,0.5,False,0.02515537,196608,False
a,7,0,0,0,0,1,0.7,False,0.02529698,196608,False
span,17,0,0,0,-2,0.6,2.125,False,0.02541894,196608,False
h1,46,0,0,0,3,0.3636364,4.181818,False,0.02578972,2162752,False
span,2,0,1,0,0,0.6666667,0.1818182,False,0.02587567,65600,False
a,14,0,0,0,2,0.875,1.076923,False,0.02600581,65600,False
span,2,0,0,0,-2,0.875,0.1818182,False,0.02604919,65600,False
abbr,12,1,0,0,0,0.75,1.090909,False,0.02611876,69696,False
span,2,0,0,0,0,0.75,0.1818182,False,0.02615232,65600,False
a,26,0,0,0,1,0.875,2.166667,False,0.02629147,65600,False
i,6,0,0,0,1,0.6,0.4615385,False,0.02751597,33622080,False
span,6,0,0,0,0,0.7777778,0.4615385,False,0.02822153,33620032,False
span,5,0,1,0,0,1,0.3846154,False,0.02955488,33620032,False
p,16,0,0,0,-2,0.6666667,1.454545,False,0.029604,65608,True
time,12,1,0,0,1,0.875,1,True,0.02964656,65608,True
a,10,0,0,0,0,0.7777778,0.8333333,True,0.02974396,65608,True
p,179,1,0,0,-1,0.875,16.27273,True,0.02975542,65608,True
a,33,0,0,0,1,0.875,2.75,True,0.02994613,65608,True
p,93,0,0,0,-1,0.875,8.454545,True,0.02997642,65608,True
a,12,0,0,0,1,0.875,1,True,0.0300951,65608,True
p,1,1,0,0,-1,0.875,0.09090909,True,0.0301082,65608,True
p,61,0,0,0,0,1,5.545455,True,0.03023425,65608,True
a,37,0,0,0,1,0.875,3.083333,True,0.03034475,65608,True
p,3,1,0,0,-1,0.875,0.2727273,True,0.03037831,65608,True
a,3,0,0,0,1,0.875,0.25,True,0.03044215,65608,True
p,106,2,0,0,-1,0.875,9.636364,True,0.03044788,65608,True
li,40,2,0,0,1,0.6666667,3.333333,True,0.0305461,65600,True
li,16,0,0,0,0,1,1.333333,True,0.03058703,65600,True
li,61,6,0,0,0,1,5.083333,True,0.03060831,65600,True
li,28,2,0,0,0,1,2.333333,True,0.03066643,65600,True
li,38,2,0,0,0,1,3.166667,True,0.03069753,65600,True
li,15,0,0,0,0,1,1.25,True,0.03073682,65600,True
li,37,2,0,0,0,1,3.083333,True,0.03075728,65600,True
li,54,3,0,0,0,1,4.5,True,0.03079575,65600,True
li,32,2,0,0,0,1,2.666667,True,0.03084814,65600,True
p,34,1,0,0,-1,0.6666667,3.090909,True,0.03088661,65608,True
a,5,2,0,0,1,0.875,0.4166667,True,0.03099301,65608,True
p,243,3,0,0,-1,0.875,22.09091,True,0.03100038,65608,True
a,16,0,0,0,1,0.875,1.333333,True,0.0312402,65608,True
p,101,4,0,0,-1,0.875,9.181818,True,0.03125658,65608,True
p,43,0,0,0,1,1,3.583333,True,0.03201779,65608,True
p,84,2,0,0,-1,1,7.636364,True,0.03206445,65608,True
strong,15,0,0,0,2,0.6,1.153846,True,0.03215121,66112,True
li,128,2,0,0,-1,0.8888889,10.66667,True,0.03217085,65600,True
a,40,0,0,0,1,0.8888889,3.076923,True,0.03234601,65600,True
li,1,1,0,0,-1,0.8888889,0.08333334,True,0.03238203,65600,True
strong,21,0,0,0,1,0.8888889,1.615385,True,0.03239758,66112,True
li,141,4,0,0,-1,0.8888889,11.75,True,0.03242214,65600,True
a,21,0,0,0,1,0.8888889,1.615385,True,0.03257929,65600,True
li,1,1,0,0,-1,0.8888889,0.08333334,True,0.03259975,65600,True
strong,19,0,0,0,1,0.8888889,1.461538,True,0.03261531,66112,True
li,81,2,0,0,-1,0.8888889,6.75,True,0.03263823,65600,True
a,19,0,0,0,1,0.8888889,1.461538,True,0.03275282,65600,True
li,1,1,0,0,-1,0.8888889,0.08333334,True,0.03277164,65600,True
strong,24,0,0,0,1,0.8888889,1.846154,True,0.03278719,66112,True
li,331,9,0,0,-1,0.8888889,27.58333,True,0.0328142,65600,True
a,37,2,0,0,1,0.8888889,2.846154,True,0.03315307,65600,True
li,1,1,0,0,-1,0.8888889,0.08333334,True,0.03318663,65600,True
strong,31,2,0,0,1,0.8888889,2.384615,True,0.03320218,66112,True
li,171,3,0,0,-1,0.8888889,14.25,True,0.03323492,65600,True
a,25,0,0,0,1,0.8888889,1.923077,True,0.033433,65600,True
li,1,1,0,0,-1,0.8888889,0.08333334,True,0.03345674,65600,True
strong,22,0,0,0,1,0.8888889,1.692308,True,0.03347229,66112,True
li,208,6,0,0,-1,0.8888889,17.33333,True,0.03349767,65600,True
a,22,0,0,0,1,0.8888889,1.692308,True,0.03371866,65600,True
li,1,1,0,0,-1,0.8888889,0.08333334,True,0.03373994,65600,True
p,90,0,0,0,-1,0.6666667,8.181818,True,0.03375304,65608,True
li,104,5,0,0,1,0.6666667,8.666667,True,0.03383816,65600,True
li,44,0,0,0,0,1,3.666667,True,0.03393639,65600,True
li,61,1,0,0,0,1,5.083333,True,0.03398059,65600,True
li,65,3,0,0,0,1,5.416667,True,0.0340387,65600,True
li,86,0,0,0,0,1,7.166667,True,0.03410009,65600,True
li,58,0,0,0,0,1,4.833333,True,0.03417867,65600,True
p,43,0,0,0,-1,0.6666667,3.909091,True,0.03423842,65608,True
a,55,0,0,0,2,0.6,4.230769,True,0.03435874,65600,True
a,63,0,0,0,0,1,4.846154,True,0.03449379,65600,True
p,103,0,0,0,-2,0.6,9.363636,True,0.03456091,65608,True
a,64,0,0,0,1,0.875,5.333333,True,0.03470088,65608,True
p,18,1,0,0,-1,0.875,1.636364,True,0.03475654,65608,True
a,32,0,0,0,1,0.875,2.666667,True,0.03485967,65608,True
p,28,2,0,0,-1,0.875,2.545455,True,0.03488914,65608,True
i,6,0,0,0,2,0.6666667,0.4615385,True,0.03608744,33622080,False
span,6,0,0,0,0,0.7777778,0.4615385,False,0.036793,33620032,False
span,5,0,1,0,0,1,0.3846154,False,0.03812636,33620032,False
h4,20,0,0,0,-1,0.6,1.666667,False,0.03849796,536936512,False
div,155,3,0,0,-1,0.875,14.09091,False,0.03851843,65600,False
a,33,0,0,0,2,0.875,2.538461,False,0.03872633,65600,False
span,1,0,0,0,1,0.8888889,0.07142857,False,0.03877708,65600,False
a,47,0,0,0,-3,0.6666667,4.272727,False,0.03907829,65536,False
